Time Step,flow-time,area-q,pcm-avg-temp,temp-uniformity-index,heat-storage-rate,heat-storage-rate-comb,heat-storage-rate-shadows,htf-avg-temp
"(""Time","Step""","""flow-time""","""q""","""pcm-temp-avg""","""temp-uniformity-index""","""heat-stoarge-rate""","""heat-storage-comb""","""heat-storage-rate-shadows"""
6611,661.1,1,352.6423203748996,0.1851369310135947,5.435148107146235,0.0009908813530821181,-5.434157225793153,352.8731631276218
6612,661.2,1,352.6425906420356,0.1849948017748119,5.431051978198727,0.0009904625246346943,-5.430061515674092,352.8732587597315
6613,661.3000000000001,1,352.6428607049849,0.18485278206283,5.426953401557744,0.0009893930973656206,-5.425964008460378,352.8733543226409
6614,661.4000000000001,1,352.643130563901,0.1847108735877558,5.422863437102589,0.0009889771908183076,-5.421874459911771,352.8734498109069
6615,661.5,1,352.6434002189356,0.1845690751869998,5.418771026742342,0.0009879078187388646,-5.417783118923603,352.8735452300738
6616,661.6,1,352.6436696702484,0.1844273876273272,5.414687218463397,0.0009874898461335047,-5.413699728617264,352.8736405747092
6617,661.7,1,352.6439389179884,0.1842858102957954,5.410600966024427,0.0009864211881774887,-5.409614544836249,352.873735850351
6618,661.8000000000001,1,352.6442079623073,0.1841443431305492,5.406523303569276,0.0009860060224426981,-5.405537297546833,352.8738310515729
6619,661.9000000000001,1,352.6444768033559,0.1840029859902605,5.402443204359234,0.0009849417757544776,-5.40145826258348,352.8739261839037
6620,662,1,352.6447454412856,0.1838617386933954,5.398371680096869,0.0009845260233813935,-5.397387154073487,352.8740212419233
6621,662.1,1,352.6450138762482,0.1837206014140954,5.394297725129842,0.0009834625100675898,-5.393314262619775,352.8741162311517
6622,662.2,1,352.6452821083964,0.1835795734945296,5.390232331868401,0.0009830473923131411,-5.389249284476088,352.8742111461791
6623,662.3000000000001,1,352.6455501378819,0.1834386555835685,5.386164510363838,0.0009819860783084056,-5.385182524285529,352.8743059925174
6624,662.4000000000001,1,352.6458179648553,0.1832978469028703,5.382105236603694,0.0009815709561462604,-5.381123665647547,352.8744007647634
6625,662.5,1,352.6460855894694,0.1831571479824358,5.378043539913859,0.0009805106020841503,-5.377063029311776,352.8744954684213
6626,662.6,1,352.6463530118754,0.1830165585188281,5.37399037809015,0.0009800962793370394,-5.373010281810813,352.8745900980981
6627,662.7,1,352.6466202322258,0.1828760782870531,5.369934796122374,0.0009790380547781141,-5.368955758067596,352.8746846592883
6628,662.8000000000001,1,352.6468872506719,0.1827357070612285,5.365887735588687,0.0009786239560776733,-5.364909111632609,352.8747791466078
6629,662.9000000000001,1,352.6471540673635,0.1825954452521406,5.361838259413224,0.0009775672755282239,-5.360860692137696,352.8748735655426
6630,663,1,352.6474206824539,0.18245529211518,5.357797291627059,0.0009771536874601527,-5.356820137939599,352.8749679107161
6631,663.1,1,352.647687096093,0.1823152484995984,5.353753912228465,0.0009760985878996542,-5.352777813640565,352.875062187606
6632,663.2,1,352.6479533084317,0.1821753133399756,5.349719028206183,0.0009756856089356281,-5.348743342597247,352.8751563908446
6633,663.3000000000001,1,352.648219319622,0.1820354870463098,5.345681736433531,0.0009746320381397999,-5.344707104395392,352.8752505259007
6634,663.4000000000001,1,352.6484851298136,0.1818957693896538,5.341652927470634,0.0009742206591281111,-5.340678706811506,352.875344587415
6635,663.5,1,352.6487507391571,0.1817561605404757,5.337621713456205,0.0009731682917006323,-5.336648545164504,352.8754385808485
6636,663.6,1,352.6490161478041,0.1816166602288883,5.333598969207667,0.0009727563286846541,-5.332626212878982,352.8755325008489
6637,663.7,1,352.6492813558904,0.1814772685448163,5.329573825216307,0.000971705785854815,-5.328602119430452,352.8756263528689
6638,663.8000000000001,1,352.649546363576,0.1813379846955432,5.32555713756798,0.0009712943553288333,-5.324585843212651,352.8757201315651
6639,663.9000000000001,1,352.6498111710037,0.1811988096525223,5.321538053627391,0.0009702455538422305,-5.320567808073549,352.8758138423802
6640,664,1,352.6500757783315,0.181059742581656,5.317527414173371,0.0009698335794132706,-5.316557580593957,352.8759074799797
6641,664.1,1,352.6503401857107,0.1809207836514942,5.313514383092877,0.000968786164599944,-5.312545596928278,352.876001049798
6642,664.2,1,352.6506043932934,0.1807819327894284,5.30950978232407,0.0009683758862902847,-5.308541406437779,352.8760945465095
6643,664.3000000000001,1,352.6508684012284,0.1806431896404864,5.305502793703065,0.0009673302386042915,-5.30453546346446,352.8761879755409
6644,664.4000000000001,1,352.6511322096684,0.1805045547755182,5.30150422258203,0.000966920324247722,-5.300537302257783,352.8762813315741
6645,664.5,1,352.65139581876,0.1803660275567359,5.297503267606759,0.0009658765454829688,-5.296537391061277,352.8763746200267
6646,664.6,1,352.6516592286538,0.1802276079497613,5.293510716829576,0.0009654677994790917,-5.292545249030097,352.8764678355899
6647,664.7,1,352.6519224395008,0.1800892958391134,5.289515785485319,0.0009644254463249124,-5.288551360038994,352.8765609836746
6648,664.8000000000001,1,352.6521854514484,0.1799510911896295,5.285529245615928,0.0009640172251483836,-5.284565228390779,352.8766540589783
6649,664.9000000000001,1,352.6524482646461,0.1798129940467743,5.28154032905841,0.0009629764254823203,-5.280577352632928,352.8767470669022
6650,665,1,352.6527108792437,0.1796750042939784,5.277559791335147,0.0009625687556117368,-5.276597222579535,352.8768400021532
6651,665.1,1,352.6529732953893,0.1795371218141219,5.273576881158571,0.000961529476384948,-5.272615351682187,352.8769328701242
6652,665.2,1,352.6532355132323,0.1793993464895316,5.26960233712072,0.0009611224303836541,-5.268641214690336,352.8770256655298
6653,665.3000000000001,1,352.6534975329195,0.1792616782019807,5.265625424576169,0.000960084781728876,-5.26466533979444,352.8771183937545
6654,665.4000000000001,1,352.6537593546014,0.1791241171576439,5.261656865315848,0.0009596783068075432,-5.260697187009041,352.8772110495216
6655,665.5,1,352.6540209784247,0.1789866625468662,5.257685941416199,0.0009586421945542156,-5.256727299221645,352.877303638207
6656,665.6,1,352.6542824045383,0.1788493155507334,5.253723358547534,0.0009582356422860872,-5.252765122905248,352.8773961545426
6657,665.7,1,352.6545436330911,0.1787120748702581,5.249758415319683,0.0009572014948142082,-5.248801213824868,352.8774886038966
6658,665.8000000000001,1,352.6548046642302,0.178574940872795,5.245801799262109,0.0009567962625208759,-5.244845002999588,352.8775809810083
6659,665.9000000000001,1,352.655065498106,0.1784379133557755,5.241842826159075,0.0009557633075396033,-5.240887062851534,352.877673291238
6660,666,1,352.6553261348611,0.1783009924014674,5.237892167968697,0.0009553585953951949,-5.236936809373302,352.8777655293314
6661,666.1,1,352.6555865746458,0.1781641776021382,5.233939155466098,0.000954322573531563,-5.232984832892567,352.8778577006397
6662,666.2,1,352.6558468176083,0.1780274698564472,5.229994451011902,0.0009539209094105994,-5.229040530102491,352.8779497999207
6663,666.3000000000001,1,352.6561068638968,0.1778908677751543,5.226047394246201,0.0009528913923804727,-5.225094502853821,352.8780418325171
6664,666.4000000000001,1,352.656366713658,0.1777543722158548,5.222108626953703,0.0009524885634256686,-5.221156138390277,352.8781337931944
6665,666.5,1,352.65662636704,0.1776179824819543,5.218167513489036,0.0009514604207930821,-5.217216053068244,352.8782256872869
6666,666.6,1,352.65688582419,0.1774816987764287,5.21423467676925,0.0009510576658444125,-5.213283619103405,352.8783175095677
6667,666.7,1,352.6571450852536,0.1773455209334451,5.210299499292805,0.0009500313826771301,-5.209349467910129,352.8784092653625
6668,666.8000000000001,1,352.6574041503806,0.1772094491970559,5.206372584916982,0.0009496288031214384,-5.205422956113861,352.8785009494532
6669,666.9000000000001,1,352.6576630197151,0.177073482743532,5.202443333011483,0.0009486037556100668,-5.201494729255873,352.8785925671575
6670,667,1,352.6579216934071,0.1769376225968953,5.198522332248943,0.0009482018182297991,-5.197574130430713,352.8786841132635
6671,667.1,1,352.6581801716005,0.1768018675207004,5.1945989976089,0.0009471781121983547,-5.193651819496702,352.8787755930825
6672,667.2,1,352.6584384544435,0.1766662181690119,5.190683901720906,0.0009467771574930284,-5.189737124563413,352.8788670014106
6673,667.3000000000001,1,352.6586965420832,0.1765306741673057,5.186766475354466,0.0009457546888986812,-5.185820720665568,352.8789583435496
6674,667.4000000000001,1,352.6589544346649,0.1763952354284538,5.182857275649093,0.0009453541871849991,-5.181911921461908,352.8790496143042
6675,667.5,1,352.6592121323357,0.1762599020299902,5.178945748923581,0.0009443319146986151,-5.178001417008882,352.879140818967
6676,667.6,1,352.6594696352411,0.1761246735124504,5.175042438095304,0.0009439327950681031,-5.174098505300235,352.879231952352
6677,667.7,1,352.6597269435252,0.175989550241632,5.171136803592716,0.0009429137651228436,-5.170193889827593,352.8793230197438
6678,667.8000000000001,1,352.6599840573361,0.1758545321291447,5.167239370221253,0.0009425143843388439,-5.166296855836914,352.8794140159642
6679,667.9000000000001,1,352.6602409768169,0.1757196187548847,5.16333961793435,0.0009414967692774057,-5.162398121165073,352.8795049462901
6680,668,1,352.6604977021166,0.1755848106089144,5.159448054296885,0.0009410978172346152,-5.158506956479651,352.87959580555
6681,668.1,1,352.6607542333794,0.1754501066896851,5.155554175688253,0.0009400817274501927,-5.154614093960802,352.8796865990133
6682,668.2,1,352.6610105707505,0.1753155075694615,5.151668473167073,0.0009396832897905494,-5.150728789877283,352.8797773215171
6683,668.3000000000001,1,352.661266714377,0.175181013199071,5.147780459514255,0.0009386687168940755,-5.146841790797361,352.8798679783215
6684,668.4000000000001,1,352.6615226644014,0.1750466232796066,5.143900609433141,0.0009382708243089732,-5.142962338608831,352.8799585642722
6685,668.5,1,352.6617784209718,0.174912337677446,5.140018452008911,0.0009372577671834526,-5.139081194241728,352.8800490846213
6686,668.6,1,352.6620339842311,0.1747781563416289,5.136144445702138,0.0009368604684951154,-5.135207585233643,352.8801395342215
6687,668.7,1,352.6622893543257,0.1746440795124829,5.132268135808499,0.0009358489402048753,-5.131332286868295,352.8802299183185
6688,668.8000000000001,1,352.6625445313991,0.1745101065553206,5.128399964544458,0.0009354521946211003,-5.127464512349838,352.8803202317723
6689,668.9000000000001,1,352.6627995155977,0.1743762381685381,5.124529493488616,0.0009344421990635787,-5.123595051289553,352.8804104798189
6690,669,1,352.6630543070656,0.1742424734656989,5.120667148601681,0.0009340460229735892,-5.119733102578708,352.8805006573275
6691,669.1,1,352.6633089059463,0.1741088124350404,5.116802507681665,0.000933037550423288,-5.115869470131242,352.8805907695267
6692,669.2,1,352.6635633123853,0.173975255357331,5.112945980436459,0.0009326419412879483,-5.112013338495171,352.8806808112923
6693,669.3000000000001,1,352.6638175265267,0.1738418022628923,5.109087161007736,0.0009316349911696609,-5.108155526016566,352.8807707878456
6694,669.4000000000001,1,352.6640715485137,0.1737084528468641,5.105236442863116,0.0009312399429288187,-5.104305202920187,352.8808606940706
6695,669.5,1,352.6643253784928,0.1735752066355907,5.101383436138186,0.0009302344777883942,-5.100453201660398,352.8809505351794
6696,669.6,1,352.6645790166062,0.1734420641605846,5.097538518313027,0.0009298399723016715,-5.096608678340726,352.8810403060646
6697,669.7,1,352.6648324629977,0.1733090254090325,5.093691315717112,0.0009288360537858531,-5.092762479663326,352.8811300119307
6698,669.8000000000001,1,352.665085717812,0.1731760896956589,5.089852189625922,0.000928442115625816,-5.088923747510296,352.8812196476777
6699,669.9000000000001,1,352.6653387811922,0.1730432576363559,5.086010782473195,0.0009274396982865141,-5.085083342774909,352.8813092185018
6700,670,1,352.6655916532824,0.1729105284601049,5.082177439487202,0.0009270463924728745,-5.081250393094729,352.8813987193113
6701,670.1,1,352.6658443342255,0.1727779020250078,5.078341819035167,0.0009260454689377084,-5.077415773566229,352.8814881552941
6702,670.2,1,352.6660968241653,0.1726453789049938,5.074514250477838,0.0009256527197497588,-5.073588597758088,352.8815775213676
6703,670.3000000000001,1,352.6663491232439,0.1725129591694553,5.070684408267424,0.0009246533205843899,-5.06975975494684,352.88166682271
6704,670.4000000000001,1,352.6666012316063,0.1723806416637605,5.066862604824479,0.0009242594757514211,-5.065938345348727,352.8817560542463
6705,670.5,1,352.6668531493955,0.1722484269614303,5.063038533597783,0.0009232625217945323,-5.062115271075989,352.8818452211499
6706,670.6,1,352.6671048767545,0.1721163153839231,5.059222491799905,0.0009228770112230666,-5.058299614788682,352.8819343183521
6707,670.7,1,352.6673564138245,0.1719843061535457,5.055404177302266,0.0009218783774989636,-5.054482298924766,352.8820233510169
6708,670.8000000000001,1,352.6676077607456,0.1718523996331687,5.051593879810063,0.000921486597755039,-5.050672393212308,352.8821123140839
6709,670.9000000000001,1,352.6678589176617,0.1717205952544337,5.04778131983064,0.0009204909733815936,-5.046860828857258,352.8822012127087
6710,671,1,352.6681098847158,0.1715888934223317,5.043976762795397,0.0009200999702469459,-5.04305666282515,352.8822900418393
6711,671.1,1,352.6683606620526,0.1714572939488112,5.040169947046365,0.0009191062244757742,-5.039250840821889,352.8823788066233
6712,671.2,1,352.6686112498133,0.1713257965176533,5.036371121904592,0.0009187160307241871,-5.035452405873868,352.8824675020167
6713,671.3000000000001,1,352.6688616481401,0.1711944013639995,5.032570041676592,0.0009177239375477986,-5.031652317739044,352.882556133159
6714,671.4000000000001,1,352.6691118571765,0.1710631080429905,5.028776939786892,0.0009173344066102374,-5.027859605380282,352.8826446950136
6715,671.5,1,352.6693618770627,0.1709319167467138,5.024981586464435,0.0009163439062440104,-5.024065242558191,352.8827331927133
6716,671.6,1,352.6696117079418,0.1708008273694711,5.021194199167735,0.0009159549595977312,-5.020278244208138,352.8828216212286
6717,671.7,1,352.669861349958,0.1706698397624244,5.017404564076763,0.0009149659781645392,-5.016489598098598,352.8829099856838
6718,671.8000000000001,1,352.6701108032489,0.1705389537334319,5.013622882532718,0.0009145779890284977,-5.012708304543689,352.8829982810586
6719,671.9000000000001,1,352.6703600679583,0.1704081695592492,5.009838956649925,0.0009135903302603388,-5.008925366319664,352.8830865124685
6720,672,1,352.670609144227,0.1702774871754596,5.006062972614256,0.000913202390039114,-5.005149770224216,352.8831746748997
6721,672.1,1,352.6708580321976,0.1701469060896378,5.002284748312812,0.0009122164279742329,-5.001372531884838,352.8832627734613
6722,672.2,1,352.6711067320109,0.17001642623562,4.998514453380463,0.0009118285947505855,-4.997602624785713,352.8833508031454
6723,672.3000000000001,1,352.6713552438063,0.1698860476753438,4.994741923907821,0.0009108444265419902,-4.993831079481279,352.8834387690537
6724,672.4000000000001,1,352.6716035677263,0.1697557702993102,4.990977311155884,0.0009104582428905439,-4.990066852912993,352.8835266661879
6725,672.5,1,352.6718517039119,0.1696255945980219,4.987210464574298,0.0009094755488949779,-4.986300989025403,352.8836144996409
6726,672.6,1,352.6720996525042,0.1694955198184189,4.983451522790478,0.0009090894977937802,-4.982542433292684,352.8837022644233
6727,672.7,1,352.6723474136429,0.1693655455056673,4.979690351277494,0.0009081080237836603,-4.97878224325371,352.8837899656195
6728,672.8000000000001,1,352.6725949874697,0.1692356726651197,4.975937072695984,0.0009077224418682639,-4.975029350254115,352.8838775982476
6729,672.9000000000001,1,352.6728423741247,0.1691059004118902,4.972181568121953,0.0009067423622722282,-4.971274825759681,352.8839651673843
6730,673,1,352.673089573748,0.1689762288916113,4.968433944680851,0.0009063573546758685,-4.967527587326176,352.8840526680549
6731,673.1,1,352.6733365864812,0.1688466585518273,4.964684098966031,0.0009053787955861092,-4.963778720170445,352.8841401053281
6732,673.2,1,352.6735834124628,0.1687171882456444,4.96094212233167,0.000904994371523471,-4.960037127960146,352.8842274742368
6733,673.3000000000001,1,352.6738300518344,0.1685878187645886,4.957197927003405,0.0009040172873078234,-4.956293909716098,352.8843147798426
6734,673.4000000000001,1,352.6740765047352,0.1684585496498867,4.953461588722599,0.0009036334089979059,-4.952557955313601,352.8844020171861
6735,673.5,1,352.6743227713061,0.1683293806572989,4.949723035403361,0.0009026578099213811,-4.94882037759344,352.8844891913213
6736,673.6,1,352.6745688516856,0.1682003123202948,4.945992327093317,0.00090227446642277,-4.945090052626895,352.8845762972965
6737,673.7,1,352.6748147460141,0.1680713443079843,4.942259407359144,0.0009013003555544685,-4.941358107003589,352.884663340157
6738,673.8000000000001,1,352.6750604544305,0.1679424761149848,4.938534320578557,0.0009009175647712864,-4.937633403013786,352.8847503149589
6739,673.9000000000001,1,352.6753059770764,0.1678137078845424,4.934807025944006,0.0008999449167089169,-4.933907081027297,352.8848372267419
6740,674,1,352.6755513140902,0.1676850397167742,4.931087545062818,0.0008995579073004523,-4.930187987155517,352.8849240705691
6741,674.1,1,352.6757964656112,0.1675564715382299,4.92736586790467,0.000898588460194305,-4.926467279444476,352.8850108514695
6742,674.2,1,352.6760414317785,0.1674280034488835,4.92365199929232,0.0008982073671869317,-4.922753791925134,352.8850975645141
6743,674.3000000000001,1,352.6762862127335,0.1672996348529871,4.919935930166946,0.0008972382268477297,-4.919038691940099,352.8851842147278
6744,674.4000000000001,1,352.6765308086134,0.1671713656315482,4.916227660497503,0.000896863633090772,-4.915330796864412,352.8852707971887
6745,674.5,1,352.6767752195568,0.1670431961877191,4.912517185827537,0.0008958919036991531,-4.911621293923838,352.8853573169102
6746,674.6,1,352.6770194457014,0.1669151261410786,4.908814500609386,0.0008955113461089903,-4.907918989263277,352.8854437689776
6747,674.7,1,352.6772634871871,0.1667871556333491,4.905109631053568,0.0008945512461560612,-4.904215079807412,352.8855301583973
6748,674.8000000000001,1,352.6775073441513,0.1666592848501679,4.901412524884193,0.0008941689666147612,-4.900518355917578,352.8856164802639
6749,674.9000000000001,1,352.6777510167338,0.1665315127105194,4.897713228809875,0.0008932019948096892,-4.896820026815066,352.8857027395766
6750,675,1,352.6779945050716,0.1664038397914298,4.894021694397378,0.000892821279672551,-4.893128873117706,352.885788931437
6751,675.1,1,352.6782378093044,0.166276266277696,4.890327973993085,0.0008918565567058723,-4.88943611743638,352.8858750608363
6752,675.2,1,352.6784809295684,0.1661487916976274,4.886642003413882,0.0008914770611072043,-4.885750526352775,352.8859611228838
6753,675.3000000000001,1,352.6787238660038,0.1660214158408595,4.882953850162939,0.0008905142274402977,-4.882063335935499,352.8860471225635
6754,675.4000000000001,1,352.6789666187473,0.165894139285668,4.879273434730403,0.0008901355854568083,-4.878383299144947,352.8861330549924
6755,675.5,1,352.679209187939,0.1657669612512538,4.875590839059027,0.0008891743438559363,-4.874701664715171,352.8862189251475
6756,675.6,1,352.6794515737158,0.1656398820084753,4.871915967452095,0.0008887962715877218,-4.871027171180508,352.8863047281531
6757,675.7,1,352.6796937762156,0.165512901521126,4.868238921131233,0.000887836150681609,-4.867351084980552,352.8863904689763
6758,675.8000000000001,1,352.6799357955749,0.1653860191807921,4.864569589912152,0.0008874586917494987,-4.863682131220403,352.8864761427487
6759,675.9000000000001,1,352.6801776319293,0.1652592359179794,4.860898086857315,0.0008865005567813,-4.860011586300534,352.8865617544305
6760,676,1,352.6804192854198,0.1651325505949923,4.857234286226442,0.0008861238057003007,-4.856348162420741,352.8866472991615
6761,676.1,1,352.6806607561815,0.1650059635696997,4.853568316985927,0.0008851671662230554,-4.852683149819703,352.8867327818944
6762,676.2,1,352.6809020443522,0.1648794753332808,4.849910038235479,0.0008847909454674507,-4.849025247290012,352.8868181977759
6763,676.3000000000001,1,352.6811431500686,0.1647530846117342,4.846249594384984,0.0008838357738660818,-4.845365758611118,352.8869035517506
6764,676.4000000000001,1,352.6813840734675,0.1646267926019854,4.842596829257139,0.0008834601428703848,-4.841713369114268,352.8869888389748
6765,676.5,1,352.6816248146864,0.1645005978948546,4.838941902458454,0.0008825063843873049,-4.838059396074066,352.8870740643845
6766,676.6,1,352.6818653738607,0.1643745015997377,4.835294642668199,0.0008821313045790369,-4.834412511363619,352.8871592231427
6767,676.7,1,352.6821057511288,0.1642485031016212,4.831645224660641,0.0008811789446667162,-4.830764045715974,352.8872443201789
6768,676.8000000000001,1,352.6823459466262,0.1641226022710848,4.828003461938939,0.0008808043677697164,-4.827122657571169,352.8873293506633
6769,676.9000000000001,1,352.682585960491,0.1639967988894027,4.824359544576579,0.000879853486786264,-4.823479691089792,352.8874143195159
6770,677,1,352.682825792857,0.1638710939358171,4.820723269867651,0.0008794772831369202,-4.819843792584514,352.887499221915
6771,677.1,1,352.6830654438616,0.1637454857707621,4.81708484648596,0.000878528694215841,-4.816206317791744,352.8875840627748
6772,677.2,1,352.6833049136406,0.1636199755509875,4.813454054394597,0.0008781557640187287,-4.812575898630579,352.8876688372801
6773,677.3000000000001,1,352.6835442023304,0.1634945624784998,4.809821114049821,0.000877207870824015,-4.808943906178996,352.8877535503383
6774,677.4000000000001,1,352.6837833100676,0.1633692465988815,4.806195793835411,0.0008768350965582261,-4.805318958738853,352.8878381971409
6775,677.5,1,352.6840222369875,0.1632440284033921,4.802568329333435,0.0008758885914738612,-4.801692440741961,352.8879227825876
6776,677.6,1,352.6842609832256,0.1631189070910727,4.798948473264981,0.0008755162418326301,-4.798072957023148,352.8880073018781
6777,677.7,1,352.6844995489179,0.162993883018957,4.795326476374742,0.000874571094564236,-4.794451905280178,352.8880917599041
6778,677.8000000000001,1,352.6847379342009,0.1628689556962013,4.791712076336101,0.0008741992197537352,-4.790837877116347,352.888176151873
6779,677.9000000000001,1,352.6849761392087,0.1627441253903167,4.788095540378111,0.0008732575480423499,-4.787222282830069,352.8882604826686
6780,678,1,352.6852141640776,0.1626193921904936,4.784486587255534,0.0008728853944164339,-4.783613701861118,352.8883447475057
6781,678.1,1,352.6854520089429,0.1624947556934797,4.780875501124062,0.0008719428810174401,-4.780003558243044,352.8884289512601
6782,678.2,1,352.6856896739388,0.1623702157634769,4.777271988646024,0.0008715717937938794,-4.776400416852231,352.8885130891543
6783,678.3000000000001,1,352.6859271592006,0.1622457723986335,4.773666345986421,0.0008706307174992101,-4.772795715268922,352.8885971660573
6784,678.4000000000001,1,352.6861644648641,0.1621214257764383,4.770068265351814,0.0008702599654609733,-4.769198005386354,352.8886811771929
6785,678.5,1,352.6864015910641,0.1619971758052671,4.76646803101486,0.0008692860700006411,-4.765598744944859,352.888765127424
6786,678.6,1,352.6866385379365,0.1618730214940703,4.762875395071767,0.0008689330004152396,-4.762006462071351,352.8888490119897
6787,678.7,1,352.6868753056148,0.1617489642776681,4.759280619072671,0.000867998148790905,-4.75841262092388,352.8889328357438
6788,678.8000000000001,1,352.6871118942337,0.1616250029390783,4.755693382894745,0.0008676334138114639,-4.754825749480934,352.8890165939317
6789,678.9000000000001,1,352.6873483039265,0.1615011376089719,4.752104024632158,0.000866699146464478,-4.751237325485693,352.8891002913999
6790,679,1,352.6875845348272,0.1613773689592893,4.748522193575561,0.0008663325471806038,-4.74765586102838,352.8891839233986
6791,679.1,1,352.6878205870714,0.1612536958590131,4.744938245252841,0.0008653986713171857,-4.744072846581523,352.8892674947683
6792,679.2,1,352.6880564607916,0.1611301187087792,4.741361812496336,0.0008650315619445625,-4.740496780934392,352.8893510007662
6793,679.3000000000001,1,352.6882921561224,0.1610066379554729,4.737783271050416,0.0008641010701251894,-4.736919169980291,352.8894344462241
6794,679.4000000000001,1,352.6885276731977,0.1608832526452011,4.734212229369223,0.0008637333520321588,-4.733348496017191,352.8895178264075
6795,679.5,1,352.6887630121524,0.1607599630429848,4.73063907704901,0.0008628006712766423,-4.729776276377733,352.8896011461425
6796,679.6,1,352.6889981731198,0.1606367690521322,4.727073417567072,0.0008624334852477822,-4.726210984081825,352.8896844007019
6797,679.7,1,352.6892331562191,0.1605136705301542,4.723505651754607,0.0008615024192686338,-4.722644149335338,352.8897675948854
6798,679.8000000000001,1,352.6894679615912,0.1603906676515016,4.719945397814485,0.0008611398429466677,-4.719084257971538,352.8898507239745
6799,679.9000000000001,1,352.6897025893736,0.1602677604547935,4.716383025496814,0.0008602095547115551,-4.715522815942102,352.8899337927845
6800,680,1,352.6899370397019,0.1601449479790573,4.712828116317559,0.0008598430473557572,-4.711968273270204,352.8900167966065
6801,680.1,1,352.6901713127089,0.1600222312608114,4.709271104955123,0.0008589146452164798,-4.708412190309907,352.8900997402435
6802,680.2,1,352.6904054085279,0.1598996092919375,4.705721550820932,0.0008585473337309746,-4.7048630034872,352.8901826189923
6803,680.3000000000001,1,352.6906393272939,0.1597770829281182,4.702169901664417,0.0008576214048534037,-4.701312280259565,352.890265437649
6804,680.4000000000001,1,352.6908730691362,0.1596546515235798,4.698625697756884,0.0008572562377383575,-4.697768441519146,352.8903481915163
6805,680.5,1,352.6911066341924,0.1595323148864764,4.695079400813268,0.0008563309956188814,-4.694223069817649,352.890430885382
6806,680.6,1,352.6913400225945,0.1594100730524191,4.691540539006067,0.0008559663711319443,-4.690684572634935,352.8905135145563
6807,680.7,1,352.6915732344726,0.1592879261026369,4.68799958761681,0.0008550421925417884,-4.687144545424268,352.8905960838195
6808,680.8000000000001,1,352.6918062699629,0.1591658740727258,4.684466060547498,0.0008546781068940468,-4.683611382440604,352.8906785884885
6809,680.9000000000001,1,352.692039129196,0.1590439163577474,4.680930447425086,0.0008537552786120894,-4.680076692146474,352.8907610333363
6810,681,1,352.6922718123052,0.1589220534495344,4.677402247434562,0.0008533917462741902,-4.676548855688289,352.890843413687
6811,681.1,1,352.6925043194235,0.1588002853830769,4.673871964799344,0.0008524703643931764,-4.673019494434951,352.8909257343058
6812,681.2,1,352.6927366506804,0.158678611367941,4.67034908718017,0.0008521109247082714,-4.669496976255462,352.8910079905245
6813,681.3000000000001,1,352.6929688062108,0.1585570317124241,4.666824123838876,0.0008511880420520868,-4.665972935796824,352.8910901871006
6814,681.4000000000001,1,352.6932007861444,0.1584355461745163,4.663306553885209,0.0008508255839815848,-4.662455728301228,352.8911723193734
6815,681.5,1,352.6934325906196,0.1583141552925997,4.659786908453063,0.0008499071232411781,-4.658937001329822,352.8912543920901
6816,681.6,1,352.6936642197621,0.1581928583187013,4.656274646825334,0.0008495460727155346,-4.655425100752618,352.8913364005973
6817,681.7,1,352.6938956737037,0.1580716553769442,4.652760308452655,0.000848628101144222,-4.65191168035151,352.8914183496395
6818,681.8000000000001,1,352.6941269525756,0.1579505465916649,4.649253338114193,0.0008482671749759363,-4.648405070939217,352.8915002345701
6819,681.9000000000001,1,352.6943580565094,0.1578295319491128,4.645744297363853,0.0008473506761232374,-4.64489694668773,352.8915820601248
6820,682,1,352.6945889856387,0.1577086105126173,4.642242614154871,0.0008469898786321872,-4.641395624276239,352.8916638216636
6821,682.1,1,352.6948197400922,0.1575877836048369,4.638738864946948,0.0008460751089809371,-4.637892789837966,352.8917455239156
6822,682.2,1,352.6950503200029,0.1574670498723601,4.635242461716599,0.0008457147590808511,-4.634396746957519,352.8918271622479
6823,682.3000000000001,1,352.6952807255087,0.1573464100383286,4.631743996062816,0.0008448015229064465,-4.63089919453991,352.8919087413826
6824,682.4000000000001,1,352.6955109567394,0.1572258635784543,4.628252864536404,0.0008444423442537374,-4.627408422192151,352.8919902566943
6825,682.5,1,352.6957410138228,0.1571054107076741,4.624759673404065,0.0008435301496314551,-4.623916143254434,352.8920717128962
6826,682.6,1,352.6959708968882,0.156985051224285,4.621273806125786,0.0008431707735717109,-4.620430635352214,352.8921531053694
6827,682.7,1,352.6962006060656,0.1568647851577156,4.617785883309412,0.0008422604006816381,-4.61694362290873,352.8922344388209
6828,682.8000000000001,1,352.6964301414857,0.1567446123516415,4.614305272548991,0.0008419015614599679,-4.613463370987532,352.8923157086383
6829,682.9000000000001,1,352.6966595032842,0.1566245325561818,4.610822609588823,0.0008409926510832832,-4.609981616937739,352.8923969195221
6830,683,1,352.6968886915888,0.156504546264369,4.60734724875048,0.0008406362689456492,-4.606506612481533,352.8924780668672
6831,683.1,1,352.697117706528,0.1563846521095405,4.603869836804895,0.0008397281029859927,-4.603030108701909,352.8925591553651
6832,683.2,1,352.6973465482299,0.156264851933432,4.600399715001578,0.000839370135032047,-4.599560344866546,352.8926401804185
6833,683.3000000000001,1,352.6975752168263,0.1561451440418616,4.596927547546662,0.0008384637347939039,-4.596089083811869,352.8927211467119
